,date,price,currency_name
7616,2016-09-29,131.60499572753906,GBP
7617,2016-09-30,131.1699981689453,GBP
7618,2016-10-03,131.31199645996094,GBP
7619,2016-10-04,130.86700439453125,GBP
7620,2016-10-05,130.9499969482422,GBP
7621,2016-10-06,131.94700622558594,GBP
7622,2016-10-07,128.57899475097656,GBP
7623,2016-10-10,128.08900451660156,GBP
7624,2016-10-11,127.94000244140625,GBP
7625,2016-10-12,126.80799865722656,GBP
7626,2016-10-13,127.10700225830078,GBP
7627,2016-10-14,126.76000213623047,GBP
7628,2016-10-17,126.7020034790039,GBP
7629,2016-10-18,126.875,GBP
7630,2016-10-19,127.78500366210938,GBP
7631,2016-10-20,127.06700134277344,GBP
7632,2016-10-21,127.59500122070312,GBP
7633,2016-10-24,126.94999694824219,GBP
7634,2016-10-25,127.43900299072266,GBP
7635,2016-10-26,126.79900360107422,GBP
7636,2016-10-27,127.92500305175781,GBP
7637,2016-10-28,128.02699279785156,GBP
7638,2016-10-31,127.69599914550781,GBP
7639,2016-11-01,128.25100708007812,GBP
7640,2016-11-02,127.37000274658203,GBP
7641,2016-11-03,127.18699645996094,GBP
7642,2016-11-04,128.46400451660156,GBP
7643,2016-11-07,130.10000610351562,GBP
7644,2016-11-08,129.4810028076172,GBP
7645,2016-11-09,130.0780029296875,GBP
7646,2016-11-10,131.44000244140625,GBP
7647,2016-11-11,134.11000061035156,GBP
7648,2016-11-14,134.35299682617188,GBP
7649,2016-11-15,135.43600463867188,GBP
7650,2016-11-16,135.77699279785156,GBP
7651,2016-11-17,135.3300018310547,GBP
7652,2016-11-18,136.8000030517578,GBP
7653,2016-11-21,136.7310028076172,GBP
7654,2016-11-22,138.2209930419922,GBP
7655,2016-11-23,137.89199829101562,GBP
7656,2016-11-24,139.93299865722656,GBP
7657,2016-11-25,141.0500030517578,GBP
7658,2016-11-28,140.57699584960938,GBP
7659,2016-11-29,138.5760040283203,GBP
7660,2016-11-30,140.46099853515625,GBP
7661,2016-12-01,143.5449981689453,GBP
7662,2016-12-02,143.38400268554688,GBP
7663,2016-12-05,143.7899932861328,GBP
7664,2016-12-06,144.88400268554688,GBP
7665,2016-12-07,144.49000549316406,GBP
7666,2016-12-08,143.58599853515625,GBP
7667,2016-12-09,143.5050048828125,GBP
7668,2016-12-12,145.3730010986328,GBP
7669,2016-12-13,145.75799560546875,GBP
7670,2016-12-14,145.8730010986328,GBP
7671,2016-12-15,146.92799377441406,GBP
7672,2016-12-16,146.88900756835938,GBP
7673,2016-12-19,147.11000061035156,GBP
7674,2016-12-20,144.97900390625,GBP
7675,2016-12-21,145.7449951171875,GBP
7676,2016-12-22,145.26300048828125,GBP
7677,2016-12-23,144.35699462890625,GBP
7678,2016-12-26,144.19000244140625,GBP
7679,2016-12-27,143.83999633789062,GBP
7680,2016-12-28,144.1929931640625,GBP
7681,2016-12-29,143.1179962158203,GBP
7682,2016-12-30,142.8300018310547,GBP
7683,2017-01-02,144.06300354003906,GBP
7684,2017-01-03,144.25999450683594,GBP
7685,2017-01-04,144.0279998779297,GBP
7686,2017-01-05,144.322998046875,GBP
7687,2017-01-06,143.17300415039062,GBP
7688,2017-01-09,143.58700561523438,GBP
7689,2017-01-10,141.16600036621094,GBP
7690,2017-01-11,141.0330047607422,GBP
7691,2017-01-12,140.5570068359375,GBP
7692,2017-01-13,139.46800231933594,GBP
7693,2017-01-16,137.4980010986328,GBP
7694,2017-01-17,137.42799377441406,GBP
7695,2017-01-18,139.8249969482422,GBP
7696,2017-01-19,140.6750030517578,GBP
7697,2017-01-20,141.843994140625,GBP
7698,2017-01-23,140.95899963378906,GBP
7699,2017-01-24,141.15199279785156,GBP
7700,2017-01-25,142.66299438476562,GBP
7701,2017-01-26,143.12399291992188,GBP
7702,2017-01-27,144.14599609375,GBP
7703,2017-01-30,144.36900329589844,GBP
7704,2017-01-31,142.0540008544922,GBP
7705,2017-02-01,141.91000366210938,GBP
7706,2017-02-02,143.4080047607422,GBP
7707,2017-02-03,141.19700622558594,GBP
7708,2017-02-06,140.60400390625,GBP
7709,2017-02-07,139.41000366210938,GBP
7710,2017-02-08,140.4290008544922,GBP
7711,2017-02-09,140.23699951171875,GBP
7712,2017-02-10,141.75999450683594,GBP
7713,2017-02-13,142.1699981689453,GBP
7714,2017-02-14,142.37600708007812,GBP
7715,2017-02-15,142.5229949951172,GBP
7716,2017-02-16,142.281005859375,GBP
7717,2017-02-17,141.48500061035156,GBP
7718,2017-02-20,140.3780059814453,GBP
7719,2017-02-21,141.2740020751953,GBP
7720,2017-02-22,141.92599487304688,GBP
7721,2017-02-23,141.2220001220703,GBP
7722,2017-02-24,141.46499633789062,GBP
7723,2017-02-27,139.08700561523438,GBP
7724,2017-02-28,140.22300720214844,GBP
7725,2017-03-01,139.95199584960938,GBP
7726,2017-03-02,140.0240020751953,GBP
7727,2017-03-03,140.33700561523438,GBP
7728,2017-03-06,140.01499938964844,GBP
7729,2017-03-07,139.42799377441406,GBP
7730,2017-03-08,139.0260009765625,GBP
7731,2017-03-09,139.25999450683594,GBP
7732,2017-03-10,139.96299743652344,GBP
7733,2017-03-13,139.6230010986328,GBP
7734,2017-03-14,140.2480010986328,GBP
7735,2017-03-15,139.3820037841797,GBP
7736,2017-03-16,139.26600646972656,GBP
7737,2017-03-17,139.97799682617188,GBP
7738,2017-03-20,139.5229949951172,GBP
7739,2017-03-21,139.21600341796875,GBP
7740,2017-03-22,139.1999969482422,GBP
7741,2017-03-23,138.9199981689453,GBP
7742,2017-03-24,138.9340057373047,GBP
7743,2017-03-27,138.31900024414062,GBP
7744,2017-03-28,139.09100341796875,GBP
7745,2017-03-29,138.14599609375,GBP
7746,2017-03-30,138.26699829101562,GBP
7747,2017-03-31,139.45899963378906,GBP
7748,2017-04-03,139.50999450683594,GBP
7749,2017-04-04,138.2760009765625,GBP
7750,2017-04-05,137.88900756835938,GBP
7751,2017-04-06,137.83399963378906,GBP
7752,2017-04-07,138.25999450683594,GBP
7753,2017-04-10,137.6300048828125,GBP
7754,2017-04-11,137.54600524902344,GBP
7755,2017-04-12,136.88400268554688,GBP
7756,2017-04-13,136.65699768066406,GBP
